Deployment,datetime,C_DPM,C_DPH,Match,F_DPM,F_DPH,Filter 
5,22/11/2021 16:59,0,0,1,0,0,HM
5,22/11/2021 17:59,0,0,0,2,1,HM
5,22/11/2021 18:59,0,0,1,0,0,HM
5,22/11/2021 19:59,0,0,1,0,0,HM
5,22/11/2021 20:59,0,0,1,0,0,HM
5,22/11/2021 21:59,0,0,0,1,1,HM
5,22/11/2021 22:59,0,0,1,0,0,HM
5,22/11/2021 23:59,0,0,1,0,0,HM
5,23/11/2021 00:59,0,0,1,0,0,HM
5,23/11/2021 01:59,0,0,1,0,0,HM
5,23/11/2021 02:59,0,0,1,0,0,HM
5,23/11/2021 03:59,0,0,1,0,0,HM
5,23/11/2021 04:59,0,0,1,0,0,HM
5,23/11/2021 05:59,0,0,1,0,0,HM
5,23/11/2021 06:59,0,0,1,0,0,HM
5,23/11/2021 07:59,0,0,1,0,0,HM
5,23/11/2021 08:59,0,0,1,0,0,HM
5,23/11/2021 09:59,0,0,1,0,0,HM
5,23/11/2021 10:59,1,1,0,0,0,HM
5,23/11/2021 11:59,0,0,0,4,1,HM
5,23/11/2021 12:59,0,0,1,0,0,HM
5,23/11/2021 13:59,4,1,0,0,0,HM
5,23/11/2021 14:59,0,0,0,18,1,HM
5,23/11/2021 15:59,0,0,0,2,1,HM
5,23/11/2021 16:59,0,0,0,1,1,HM
5,23/11/2021 17:59,0,0,0,2,1,HM
5,23/11/2021 18:59,1,1,1,1,1,HM
5,23/11/2021 19:59,4,1,1,2,1,HM
5,23/11/2021 20:59,0,0,0,2,1,HM
5,23/11/2021 21:59,0,0,1,0,0,HM
5,23/11/2021 22:59,0,0,1,0,0,HM
5,23/11/2021 23:59,0,0,1,0,0,HM
5,24/11/2021 00:59,7,1,0,0,0,HM
5,24/11/2021 01:59,0,0,0,9,1,HM
5,24/11/2021 02:59,0,0,1,0,0,HM
5,24/11/2021 03:59,1,1,0,0,0,HM
5,24/11/2021 04:59,5,1,1,4,1,HM
5,24/11/2021 05:59,18,1,1,21,1,HM
5,24/11/2021 06:59,2,1,1,38,1,HM
5,24/11/2021 07:59,1,1,1,2,1,HM
5,24/11/2021 08:59,0,0,0,2,1,HM
5,24/11/2021 09:59,0,0,0,2,1,HM
5,24/11/2021 10:59,0,0,1,0,0,HM
5,24/11/2021 11:59,0,0,1,0,0,HM
5,24/11/2021 12:59,0,0,1,0,0,HM
5,24/11/2021 13:59,0,0,1,0,0,HM
5,24/11/2021 14:59,0,0,1,0,0,HM
5,24/11/2021 15:59,0,0,1,0,0,HM
5,24/11/2021 16:59,0,0,1,0,0,HM
5,24/11/2021 17:59,0,0,1,0,0,HM
5,24/11/2021 18:59,0,0,1,0,0,HM
5,24/11/2021 19:59,0,0,0,4,1,HM
5,24/11/2021 20:59,0,0,1,0,0,HM
5,24/11/2021 21:59,0,0,1,0,0,HM
5,24/11/2021 22:59,0,0,1,0,0,HM
5,24/11/2021 23:59,0,0,1,0,0,HM
5,25/11/2021 00:59,0,0,1,0,0,HM
5,25/11/2021 01:59,0,0,1,0,0,HM
5,25/11/2021 02:59,0,0,1,0,0,HM
5,25/11/2021 03:59,3,1,1,6,1,HM
5,25/11/2021 04:59,0,0,0,2,1,HM
5,25/11/2021 05:59,0,0,1,0,0,HM
5,25/11/2021 06:59,2,1,0,0,0,HM
5,25/11/2021 07:59,0,0,0,2,1,HM
5,25/11/2021 08:59,0,0,0,3,1,HM
5,25/11/2021 09:59,0,0,1,0,0,HM
5,25/11/2021 10:59,5,1,0,0,0,HM
5,25/11/2021 11:59,0,0,0,5,1,HM
5,25/11/2021 12:59,0,0,1,0,0,HM
5,25/11/2021 13:59,0,0,1,0,0,HM
5,25/11/2021 14:59,0,0,1,0,0,HM
5,25/11/2021 15:59,0,0,1,0,0,HM
5,25/11/2021 16:59,0,0,1,0,0,HM
5,25/11/2021 17:59,0,0,1,0,0,HM
5,25/11/2021 18:59,0,0,1,0,0,HM
5,25/11/2021 19:59,0,0,1,0,0,HM
5,25/11/2021 20:59,0,0,1,0,0,HM
5,25/11/2021 21:59,0,0,1,0,0,HM
5,25/11/2021 22:59,0,0,1,0,0,HM
5,25/11/2021 23:59,0,0,1,0,0,HM
5,26/11/2021 00:59,0,0,1,0,0,HM
5,26/11/2021 01:59,0,0,1,0,0,HM
5,26/11/2021 02:59,0,0,1,0,0,HM
5,26/11/2021 03:59,0,0,1,0,0,HM
5,26/11/2021 04:59,0,0,1,0,0,HM
5,26/11/2021 05:59,0,0,1,0,0,HM
5,26/11/2021 06:59,0,0,1,0,0,HM
5,26/11/2021 07:59,0,0,1,0,0,HM
5,26/11/2021 08:59,0,0,1,0,0,HM
5,26/11/2021 09:59,0,0,1,0,0,HM
5,26/11/2021 10:59,0,0,1,0,0,HM
5,26/11/2021 11:59,0,0,1,0,0,HM
5,26/11/2021 12:59,0,0,1,0,0,HM
5,26/11/2021 13:59,0,0,1,0,0,HM
5,26/11/2021 14:59,0,0,1,0,0,HM
5,26/11/2021 15:59,0,0,1,0,0,HM
5,26/11/2021 16:59,0,0,1,0,0,HM
5,26/11/2021 17:59,0,0,1,0,0,HM
5,26/11/2021 18:59,0,0,1,0,0,HM
5,26/11/2021 19:59,0,0,0,1,1,HM
5,26/11/2021 20:59,0,0,1,0,0,HM
5,26/11/2021 21:59,0,0,1,0,0,HM
5,26/11/2021 22:59,0,0,1,0,0,HM
5,26/11/2021 23:59,0,0,1,0,0,HM
5,27/11/2021 00:59,0,0,0,1,1,HM
5,27/11/2021 01:59,0,0,1,0,0,HM
5,27/11/2021 02:59,0,0,1,0,0,HM
5,27/11/2021 03:59,0,0,1,0,0,HM
5,27/11/2021 04:59,0,0,1,0,0,HM
5,27/11/2021 05:59,0,0,1,0,0,HM
5,27/11/2021 06:59,2,1,1,2,1,HM
5,27/11/2021 07:59,0,0,0,5,1,HM
5,27/11/2021 08:59,1,1,1,1,1,HM
5,27/11/2021 09:59,0,0,0,4,1,HM
5,27/11/2021 10:59,0,0,1,0,0,HM
5,27/11/2021 11:59,0,0,1,0,0,HM
5,27/11/2021 12:59,0,0,0,3,1,HM
5,27/11/2021 13:59,0,0,0,2,1,HM
5,27/11/2021 14:59,0,0,1,0,0,HM
5,27/11/2021 15:59,0,0,1,0,0,HM
5,27/11/2021 16:59,0,0,1,0,0,HM
5,27/11/2021 17:59,0,0,1,0,0,HM
5,27/11/2021 18:59,0,0,1,0,0,HM
5,27/11/2021 19:59,0,0,1,0,0,HM
5,27/11/2021 20:59,0,0,1,0,0,HM
5,27/11/2021 21:59,0,0,1,0,0,HM
5,27/11/2021 22:59,0,0,0,1,1,HM
5,27/11/2021 23:59,3,1,1,2,1,HM
5,28/11/2021 00:59,3,1,1,2,1,HM
5,28/11/2021 01:59,1,1,1,5,1,HM
5,28/11/2021 02:59,0,0,1,0,0,HM
5,28/11/2021 03:59,0,0,1,0,0,HM
5,28/11/2021 04:59,0,0,1,0,0,HM
5,28/11/2021 05:59,0,0,1,0,0,HM
5,28/11/2021 06:59,1,1,1,5,1,HM
5,28/11/2021 07:59,0,0,0,3,1,HM
5,28/11/2021 08:59,0,0,1,0,0,HM
5,28/11/2021 09:59,0,0,1,0,0,HM
5,28/11/2021 10:59,3,1,1,11,1,HM
5,28/11/2021 11:59,0,0,0,8,1,HM
5,28/11/2021 12:59,0,0,1,0,0,HM
5,28/11/2021 13:59,4,1,0,0,0,HM
5,28/11/2021 14:59,4,1,1,8,1,HM
5,28/11/2021 15:59,2,1,1,8,1,HM
5,28/11/2021 16:59,8,1,1,14,1,HM
5,28/11/2021 17:59,1,1,1,12,1,HM
5,28/11/2021 18:59,0,0,0,1,1,HM
5,28/11/2021 19:59,0,0,1,0,0,HM
5,28/11/2021 20:59,0,0,1,0,0,HM
5,28/11/2021 21:59,0,0,1,0,0,HM
5,28/11/2021 22:59,1,1,0,0,0,HM
5,28/11/2021 23:59,1,1,1,3,1,HM
5,29/11/2021 00:59,1,1,1,5,1,HM
5,29/11/2021 01:59,6,1,1,2,1,HM
5,29/11/2021 02:59,0,0,0,6,1,HM
5,29/11/2021 03:59,0,0,0,1,1,HM
5,29/11/2021 04:59,0,0,1,0,0,HM
5,29/11/2021 05:59,0,0,1,0,0,HM
5,29/11/2021 06:59,1,1,0,0,0,HM
5,29/11/2021 07:59,0,0,0,1,1,HM
5,29/11/2021 08:59,0,0,1,0,0,HM
5,29/11/2021 09:59,2,1,0,0,0,HM
5,29/11/2021 10:59,0,0,0,3,1,HM
5,29/11/2021 11:59,1,1,0,0,0,HM
5,29/11/2021 12:59,2,1,1,1,1,HM
5,29/11/2021 13:59,0,0,0,3,1,HM
5,29/11/2021 14:59,4,1,0,0,0,HM
5,29/11/2021 15:59,4,1,1,7,1,HM
5,29/11/2021 16:59,7,1,1,8,1,HM
5,29/11/2021 17:59,0,0,0,19,1,HM
5,29/11/2021 18:59,0,0,0,3,1,HM
5,29/11/2021 19:59,0,0,1,0,0,HM
5,29/11/2021 20:59,0,0,1,0,0,HM
5,29/11/2021 21:59,0,0,1,0,0,HM
5,29/11/2021 22:59,0,0,1,0,0,HM
5,29/11/2021 23:59,0,0,1,0,0,HM
5,30/11/2021 00:59,1,1,1,1,1,HM
5,30/11/2021 01:59,1,1,1,8,1,HM
5,30/11/2021 02:59,0,0,0,5,1,HM
5,30/11/2021 03:59,0,0,1,0,0,HM
5,30/11/2021 04:59,0,0,1,0,0,HM
5,30/11/2021 05:59,0,0,1,0,0,HM
5,30/11/2021 06:59,1,1,0,0,0,HM
5,30/11/2021 07:59,0,0,0,3,1,HM
5,30/11/2021 08:59,0,0,1,0,0,HM
5,30/11/2021 09:59,1,1,1,1,1,HM
5,30/11/2021 10:59,0,0,0,2,1,HM
5,30/11/2021 11:59,2,1,0,0,0,HM
5,30/11/2021 12:59,0,0,0,7,1,HM
5,30/11/2021 13:59,0,0,0,1,1,HM
5,30/11/2021 14:59,3,1,1,1,1,HM
5,30/11/2021 15:59,0,0,0,1,1,HM
5,30/11/2021 16:59,1,1,1,1,1,HM
5,30/11/2021 17:59,2,1,1,6,1,HM
5,30/11/2021 18:59,0,0,0,7,1,HM
5,30/11/2021 19:59,4,1,0,0,0,HM
5,30/11/2021 20:59,1,1,1,5,1,HM
5,30/11/2021 21:59,2,1,1,6,1,HM
5,30/11/2021 22:59,0,0,0,5,1,HM
5,30/11/2021 23:59,0,0,0,2,1,HM
5,01/12/2021 00:59,0,0,1,0,0,HM
5,01/12/2021 01:59,0,0,1,0,0,HM
5,01/12/2021 02:59,0,0,1,0,0,HM
5,01/12/2021 03:59,0,0,0,1,1,HM
5,01/12/2021 04:59,0,0,1,0,0,HM
5,01/12/2021 05:59,1,1,0,0,0,HM
5,01/12/2021 06:59,0,0,0,4,1,HM
5,01/12/2021 07:59,0,0,1,0,0,HM
5,01/12/2021 08:59,0,0,1,0,0,HM
5,01/12/2021 09:59,0,0,1,0,0,HM
5,01/12/2021 10:59,0,0,1,0,0,HM
5,01/12/2021 11:59,0,0,1,0,0,HM
5,01/12/2021 12:59,0,0,1,0,0,HM
5,01/12/2021 13:59,0,0,0,4,1,HM
5,01/12/2021 14:59,0,0,0,1,1,HM
5,01/12/2021 15:59,0,0,0,3,1,HM
5,01/12/2021 16:59,0,0,0,2,1,HM
5,01/12/2021 17:59,0,0,0,2,1,HM
5,01/12/2021 18:59,0,0,0,3,1,HM
5,01/12/2021 19:59,0,0,1,0,0,HM
5,01/12/2021 20:59,0,0,1,0,0,HM
5,01/12/2021 21:59,0,0,1,0,0,HM
5,01/12/2021 22:59,0,0,1,0,0,HM
5,01/12/2021 23:59,0,0,1,0,0,HM
5,02/12/2021 00:59,0,0,1,0,0,HM
5,02/12/2021 01:59,0,0,1,0,0,HM
5,02/12/2021 02:59,0,0,1,0,0,HM
5,02/12/2021 03:59,0,0,1,0,0,HM
5,02/12/2021 04:59,2,1,0,0,0,HM
5,02/12/2021 05:59,0,0,0,1,1,HM
5,02/12/2021 06:59,0,0,1,0,0,HM
5,02/12/2021 07:59,0,0,1,0,0,HM
5,02/12/2021 08:59,2,1,0,0,0,HM
5,02/12/2021 09:59,0,0,0,5,1,HM
5,02/12/2021 10:59,0,0,1,0,0,HM
5,02/12/2021 11:59,0,0,1,0,0,HM
5,02/12/2021 12:59,0,0,0,1,1,HM
5,02/12/2021 13:59,0,0,1,0,0,HM
5,02/12/2021 14:59,4,1,1,5,1,HM
5,02/12/2021 15:59,3,1,1,12,1,HM
5,02/12/2021 16:59,0,0,0,9,1,HM
5,02/12/2021 17:59,0,0,1,0,0,HM
5,02/12/2021 18:59,0,0,1,0,0,HM
5,02/12/2021 19:59,1,1,0,0,0,HM
5,02/12/2021 20:59,0,0,1,0,0,HM
5,02/12/2021 21:59,0,0,1,0,0,HM
5,02/12/2021 22:59,0,0,1,0,0,HM
5,02/12/2021 23:59,0,0,1,0,0,HM
5,03/12/2021 00:59,0,0,1,0,0,HM
5,03/12/2021 01:59,0,0,1,0,0,HM
5,03/12/2021 02:59,0,0,1,0,0,HM
5,03/12/2021 03:59,0,0,1,0,0,HM
5,03/12/2021 04:59,0,0,1,0,0,HM
5,03/12/2021 05:59,0,0,1,0,0,HM
5,03/12/2021 06:59,2,1,1,2,1,HM
5,03/12/2021 07:59,3,1,1,16,1,HM
5,03/12/2021 08:59,12,1,1,16,1,HM
5,03/12/2021 09:59,0,0,0,19,1,HM
5,03/12/2021 10:59,0,0,1,0,0,HM
5,03/12/2021 11:59,0,0,1,0,0,HM
5,03/12/2021 12:59,0,0,0,1,1,HM
5,03/12/2021 13:59,0,0,1,0,0,HM
5,03/12/2021 14:59,0,0,0,1,1,HM
5,03/12/2021 15:59,4,1,1,1,1,HM
5,03/12/2021 16:59,2,1,1,7,1,HM
5,03/12/2021 17:59,0,0,0,10,1,HM
5,03/12/2021 18:59,0,0,1,0,0,HM
5,03/12/2021 19:59,0,0,1,0,0,HM
5,03/12/2021 20:59,0,0,1,0,0,HM
5,03/12/2021 21:59,0,0,1,0,0,HM
5,03/12/2021 22:59,0,0,1,0,0,HM
5,03/12/2021 23:59,0,0,1,0,0,HM
5,04/12/2021 00:59,0,0,1,0,0,HM
5,04/12/2021 01:59,0,0,1,0,0,HM
5,04/12/2021 02:59,3,1,0,0,0,HM
5,04/12/2021 03:59,0,0,0,4,1,HM
5,04/12/2021 04:59,0,0,1,0,0,HM
5,04/12/2021 05:59,0,0,0,1,1,HM
5,04/12/2021 06:59,0,0,1,0,0,HM
5,04/12/2021 07:59,1,1,0,0,0,HM
5,04/12/2021 08:59,2,1,1,9,1,HM
5,04/12/2021 09:59,0,0,0,4,1,HM
5,04/12/2021 10:59,0,0,0,5,1,HM
5,04/12/2021 11:59,0,0,1,0,0,HM
5,04/12/2021 12:59,0,0,1,0,0,HM
5,04/12/2021 13:59,0,0,1,0,0,HM
5,04/12/2021 14:59,0,0,1,0,0,HM
5,04/12/2021 15:59,0,0,1,0,0,HM
5,04/12/2021 16:59,0,0,1,0,0,HM
5,04/12/2021 17:59,0,0,1,0,0,HM
5,04/12/2021 18:59,0,0,1,0,0,HM
5,04/12/2021 19:59,0,0,1,0,0,HM
5,04/12/2021 20:59,0,0,0,2,1,HM
5,04/12/2021 21:59,0,0,1,0,0,HM
5,04/12/2021 22:59,0,0,1,0,0,HM
5,04/12/2021 23:59,0,0,1,0,0,HM
5,05/12/2021 00:59,0,0,1,0,0,HM
5,05/12/2021 01:59,0,0,1,0,0,HM
5,05/12/2021 02:59,0,0,1,0,0,HM
5,05/12/2021 03:59,0,0,0,2,1,HM
5,05/12/2021 04:59,0,0,1,0,0,HM
5,05/12/2021 05:59,0,0,1,0,0,HM
5,05/12/2021 06:59,0,0,1,0,0,HM
5,05/12/2021 07:59,0,0,0,1,1,HM
5,05/12/2021 08:59,0,0,1,0,0,HM
5,05/12/2021 09:59,0,0,1,0,0,HM
5,05/12/2021 10:59,0,0,0,2,1,HM
5,05/12/2021 11:59,0,0,0,3,1,HM
5,05/12/2021 12:59,0,0,0,1,1,HM
5,05/12/2021 13:59,4,1,0,0,0,HM
5,05/12/2021 14:59,0,0,0,2,1,HM
5,05/12/2021 15:59,0,0,1,0,0,HM
5,05/12/2021 16:59,0,0,1,0,0,HM
5,05/12/2021 17:59,0,0,1,0,0,HM
5,05/12/2021 18:59,0,0,1,0,0,HM
5,05/12/2021 19:59,0,0,1,0,0,HM
5,05/12/2021 20:59,0,0,1,0,0,HM
5,05/12/2021 21:59,0,0,1,0,0,HM
5,05/12/2021 22:59,0,0,1,0,0,HM
5,05/12/2021 23:59,0,0,1,0,0,HM
5,06/12/2021 00:59,0,0,1,0,0,HM
5,06/12/2021 01:59,0,0,1,0,0,HM
5,06/12/2021 02:59,0,0,1,0,0,HM
5,06/12/2021 03:59,0,0,1,0,0,HM
5,06/12/2021 04:59,0,0,1,0,0,HM
5,06/12/2021 05:59,0,0,1,0,0,HM
5,06/12/2021 06:59,1,1,0,0,0,HM
5,06/12/2021 07:59,1,1,1,3,1,HM
5,06/12/2021 08:59,0,0,0,4,1,HM
5,06/12/2021 09:59,0,0,0,2,1,HM
5,06/12/2021 10:59,2,1,1,1,1,HM
5,06/12/2021 11:59,0,0,0,3,1,HM
5,06/12/2021 12:59,0,0,1,0,0,HM
5,06/12/2021 13:59,0,0,1,0,0,HM
5,06/12/2021 14:59,0,0,1,0,0,HM
5,06/12/2021 15:59,1,1,0,0,0,HM
5,06/12/2021 16:59,0,0,0,6,1,HM
5,06/12/2021 17:59,0,0,0,1,1,HM
5,06/12/2021 18:59,0,0,0,4,1,HM
5,06/12/2021 19:59,0,0,1,0,0,HM
5,06/12/2021 20:59,0,0,0,1,1,HM
5,06/12/2021 21:59,0,0,0,2,1,HM
5,06/12/2021 22:59,0,0,1,0,0,HM
5,06/12/2021 23:59,0,0,1,0,0,HM
5,07/12/2021 00:59,0,0,1,0,0,HM
5,07/12/2021 01:59,0,0,1,0,0,HM
5,07/12/2021 02:59,0,0,1,0,0,HM
5,07/12/2021 03:59,0,0,1,0,0,HM
5,07/12/2021 04:59,0,0,1,0,0,HM
5,07/12/2021 05:59,1,1,0,0,0,HM
5,07/12/2021 06:59,7,1,1,3,1,HM
5,07/12/2021 07:59,1,1,1,15,1,HM
5,07/12/2021 08:59,1,1,1,6,1,HM
5,07/12/2021 09:59,0,0,0,5,1,HM
5,07/12/2021 10:59,0,0,1,0,0,HM
5,07/12/2021 11:59,0,0,0,1,1,HM
5,07/12/2021 12:59,0,0,1,0,0,HM
5,07/12/2021 13:59,0,0,1,0,0,HM
5,07/12/2021 14:59,0,0,1,0,0,HM
5,07/12/2021 15:59,0,0,1,0,0,HM
5,07/12/2021 16:59,0,0,1,0,0,HM
5,07/12/2021 17:59,0,0,1,0,0,HM
5,07/12/2021 18:59,0,0,1,0,0,HM
5,07/12/2021 19:59,2,1,1,1,1,HM
5,07/12/2021 20:59,0,0,0,2,1,HM
5,07/12/2021 21:59,0,0,1,0,0,HM
5,07/12/2021 22:59,0,0,1,0,0,HM
5,07/12/2021 23:59,0,0,1,0,0,HM
5,08/12/2021 00:59,0,0,1,0,0,HM
5,08/12/2021 01:59,3,1,0,0,0,HM
5,08/12/2021 02:59,0,0,0,12,1,HM
5,08/12/2021 03:59,0,0,0,4,1,HM
5,08/12/2021 04:59,5,1,1,6,1,HM
5,08/12/2021 05:59,1,1,1,10,1,HM
5,08/12/2021 06:59,0,0,0,7,1,HM
5,08/12/2021 07:59,0,0,0,4,1,HM
5,08/12/2021 08:59,0,0,0,6,1,HM
5,08/12/2021 09:59,0,0,1,0,0,HM
5,08/12/2021 10:59,0,0,1,0,0,HM
5,08/12/2021 11:59,0,0,1,0,0,HM
5,08/12/2021 12:59,0,0,1,0,0,HM
5,08/12/2021 13:59,0,0,0,5,1,HM
5,08/12/2021 14:59,0,0,0,1,1,HM
5,08/12/2021 15:59,0,0,0,1,1,HM
5,08/12/2021 16:59,1,1,0,0,0,HM
5,08/12/2021 17:59,0,0,0,2,1,HM
5,08/12/2021 18:59,0,0,1,0,0,HM
5,08/12/2021 19:59,0,0,0,1,1,HM
5,08/12/2021 20:59,2,1,0,0,0,HM
5,08/12/2021 21:59,0,0,0,2,1,HM
5,08/12/2021 22:59,4,1,0,0,0,HM
5,08/12/2021 23:59,0,0,0,2,1,HM
5,09/12/2021 00:59,1,1,1,2,1,HM
5,09/12/2021 01:59,0,0,0,1,1,HM
5,09/12/2021 02:59,0,0,0,1,1,HM
5,09/12/2021 03:59,0,0,1,0,0,HM
5,09/12/2021 04:59,0,0,1,0,0,HM
5,09/12/2021 05:59,0,0,1,0,0,HM
5,09/12/2021 06:59,0,0,1,0,0,HM
5,09/12/2021 07:59,0,0,1,0,0,HM
5,09/12/2021 08:59,0,0,1,0,0,HM
5,09/12/2021 09:59,0,0,1,0,0,HM
5,09/12/2021 10:59,0,0,0,1,1,HM
5,09/12/2021 11:59,0,0,0,1,1,HM
5,09/12/2021 12:59,0,0,0,3,1,HM
5,09/12/2021 13:59,0,0,0,2,1,HM
5,09/12/2021 14:59,0,0,0,1,1,HM
5,09/12/2021 15:59,0,0,1,0,0,HM
5,09/12/2021 16:59,0,0,1,0,0,HM
5,09/12/2021 17:59,3,1,0,0,0,HM
5,09/12/2021 18:59,0,0,0,9,1,HM
5,09/12/2021 19:59,0,0,1,0,0,HM
5,09/12/2021 20:59,0,0,0,1,1,HM
5,09/12/2021 21:59,2,1,1,1,1,HM
5,09/12/2021 22:59,0,0,0,6,1,HM
5,09/12/2021 23:59,0,0,0,5,1,HM
5,10/12/2021 00:59,0,0,0,2,1,HM
5,10/12/2021 01:59,2,1,1,2,1,HM
5,10/12/2021 02:59,12,1,1,4,1,HM
5,10/12/2021 03:59,0,0,0,17,1,HM
5,10/12/2021 04:59,0,0,1,0,0,HM
5,10/12/2021 05:59,0,0,1,0,0,HM
5,10/12/2021 06:59,0,0,1,0,0,HM
5,10/12/2021 07:59,0,0,1,0,0,HM
5,10/12/2021 08:59,0,0,1,0,0,HM
5,10/12/2021 09:59,0,0,1,0,0,HM
5,10/12/2021 10:59,0,0,1,0,0,HM
5,10/12/2021 11:59,0,0,1,0,0,HM
5,10/12/2021 12:59,0,0,0,1,1,HM
5,10/12/2021 13:59,1,1,0,0,0,HM
5,10/12/2021 14:59,0,0,0,2,1,HM
5,10/12/2021 15:59,0,0,1,0,0,HM
5,10/12/2021 16:59,0,0,1,0,0,HM
5,10/12/2021 17:59,0,0,1,0,0,HM
5,10/12/2021 18:59,0,0,1,0,0,HM
5,10/12/2021 19:59,0,0,1,0,0,HM
5,10/12/2021 20:59,0,0,1,0,0,HM
5,10/12/2021 21:59,0,0,1,0,0,HM
5,10/12/2021 22:59,0,0,1,0,0,HM
5,10/12/2021 23:59,0,0,1,0,0,HM
5,11/12/2021 00:59,0,0,1,0,0,HM
5,11/12/2021 01:59,0,0,0,1,1,HM
5,11/12/2021 02:59,0,0,0,7,1,HM
5,11/12/2021 03:59,0,0,1,0,0,HM
5,11/12/2021 04:59,1,1,0,0,0,HM
5,11/12/2021 05:59,1,1,1,6,1,HM
5,11/12/2021 06:59,0,0,0,1,1,HM
5,11/12/2021 07:59,0,0,1,0,0,HM
5,11/12/2021 08:59,0,0,0,1,1,HM
5,11/12/2021 09:59,0,0,1,0,0,HM
5,11/12/2021 10:59,0,0,1,0,0,HM
5,11/12/2021 11:59,0,0,1,0,0,HM
5,11/12/2021 12:59,0,0,1,0,0,HM
5,11/12/2021 13:59,0,0,1,0,0,HM
5,11/12/2021 14:59,0,0,0,2,1,HM
5,11/12/2021 15:59,0,0,0,1,1,HM
5,11/12/2021 16:59,0,0,1,0,0,HM
5,11/12/2021 17:59,0,0,1,0,0,HM
5,11/12/2021 18:59,0,0,1,0,0,HM
5,11/12/2021 19:59,0,0,1,0,0,HM
5,11/12/2021 20:59,0,0,1,0,0,HM
5,11/12/2021 21:59,0,0,0,1,1,HM
5,11/12/2021 22:59,0,0,1,0,0,HM
5,11/12/2021 23:59,0,0,1,0,0,HM
5,12/12/2021 00:59,0,0,1,0,0,HM
5,12/12/2021 01:59,0,0,0,1,1,HM
5,12/12/2021 02:59,0,0,1,0,0,HM
5,12/12/2021 03:59,0,0,1,0,0,HM
5,12/12/2021 04:59,1,1,0,0,0,HM
5,12/12/2021 05:59,0,0,0,2,1,HM
5,12/12/2021 06:59,0,0,1,0,0,HM
5,12/12/2021 07:59,2,1,0,0,0,HM
5,12/12/2021 08:59,0,0,0,4,1,HM
5,12/12/2021 09:59,0,0,1,0,0,HM
5,12/12/2021 10:59,0,0,1,0,0,HM
5,12/12/2021 11:59,0,0,1,0,0,HM
5,12/12/2021 12:59,0,0,1,0,0,HM
5,12/12/2021 13:59,0,0,1,0,0,HM
5,12/12/2021 14:59,0,0,1,0,0,HM
5,12/12/2021 15:59,0,0,1,0,0,HM
5,12/12/2021 16:59,0,0,1,0,0,HM
5,12/12/2021 17:59,1,1,0,0,0,HM
5,12/12/2021 18:59,0,0,0,1,1,HM
5,12/12/2021 19:59,0,0,1,0,0,HM
5,12/12/2021 20:59,0,0,0,9,1,HM
5,12/12/2021 21:59,0,0,1,0,0,HM
5,12/12/2021 22:59,0,0,1,0,0,HM
5,12/12/2021 23:59,1,1,1,1,1,HM
5,13/12/2021 00:59,0,0,0,7,1,HM
5,13/12/2021 01:59,1,1,0,0,0,HM
5,13/12/2021 02:59,0,0,0,5,1,HM
5,13/12/2021 03:59,0,0,1,0,0,HM
5,13/12/2021 04:59,2,1,0,0,0,HM
5,13/12/2021 05:59,0,0,1,0,0,HM
5,13/12/2021 06:59,0,0,1,0,0,HM
5,13/12/2021 07:59,0,0,1,0,0,HM
5,13/12/2021 08:59,0,0,1,0,0,HM
5,13/12/2021 09:59,0,0,1,0,0,HM
5,13/12/2021 10:59,0,0,1,0,0,HM
5,13/12/2021 11:59,3,1,0,0,0,HM
5,13/12/2021 12:59,0,0,0,7,1,HM
5,13/12/2021 13:59,0,0,1,0,0,HM
5,13/12/2021 14:59,0,0,1,0,0,HM
5,13/12/2021 15:59,0,0,1,0,0,HM
5,13/12/2021 16:59,0,0,1,0,0,HM
5,13/12/2021 17:59,6,1,1,1,1,HM
5,13/12/2021 18:59,1,1,1,8,1,HM
5,13/12/2021 19:59,0,0,1,0,0,HM
5,13/12/2021 20:59,0,0,1,0,0,HM
5,13/12/2021 21:59,0,0,1,0,0,HM
5,13/12/2021 22:59,0,0,1,0,0,HM
5,13/12/2021 23:59,0,0,1,0,0,HM
5,14/12/2021 00:59,0,0,1,0,0,HM
5,14/12/2021 01:59,0,0,1,0,0,HM
5,14/12/2021 02:59,0,0,1,0,0,HM
5,14/12/2021 03:59,0,0,1,0,0,HM
5,14/12/2021 04:59,0,0,1,0,0,HM
5,14/12/2021 05:59,0,0,0,6,1,HM
5,14/12/2021 06:59,0,0,1,0,0,HM
5,14/12/2021 07:59,0,0,1,0,0,HM
5,14/12/2021 08:59,0,0,0,2,1,HM
5,14/12/2021 09:59,0,0,1,0,0,HM
5,14/12/2021 10:59,21,1,0,0,0,HM
5,14/12/2021 11:59,12,1,1,30,1,HM
5,14/12/2021 12:59,0,0,0,15,1,HM
5,14/12/2021 13:59,1,1,1,1,1,HM
5,14/12/2021 14:59,0,0,0,11,1,HM
5,14/12/2021 15:59,3,1,1,6,1,HM
5,14/12/2021 16:59,0,0,0,6,1,HM
5,14/12/2021 17:59,1,1,0,0,0,HM
5,14/12/2021 18:59,0,0,0,1,1,HM
5,14/12/2021 19:59,0,0,0,3,1,HM
5,14/12/2021 20:59,0,0,1,0,0,HM
5,14/12/2021 21:59,0,0,1,0,0,HM
5,14/12/2021 22:59,0,0,1,0,0,HM
5,14/12/2021 23:59,0,0,0,1,1,HM
