Deployment,Date,datetime,day,month,year,hour,hour2,yday,year_yday,julian,difftoHT,difftoLT,F_DPM,F_DPH,season,diel_period,average_temp,tide_period,tidal.range,F_Nall
5,24/02/2022,24/02/2022 00:00,24,2,2022,00:00:00,0,55,2022_55,303,3,-4,0,0,Winter,night,9.8,Ebb,1.8,337813
5,24/02/2022,24/02/2022 01:00,24,2,2022,01:00:00,1,55,2022_55,303,4,-3,0,0,Winter,night,9.75,Ebb,1.8,251185
5,24/02/2022,24/02/2022 02:00,24,2,2022,02:00:00,2,55,2022_55,303,5,-2,0,0,Winter,night,9.75,Ebb,1.8,244351
5,24/02/2022,24/02/2022 03:00,24,2,2022,03:00:00,3,55,2022_55,303,6,-1,0,0,Winter,night,9.75,Ebb,1.8,336554
5,24/02/2022,24/02/2022 04:00,24,2,2022,04:00:00,4,55,2022_55,303,-6,0,1,1,Winter,night,9.75,LW,1.8,366317
5,24/02/2022,24/02/2022 05:00,24,2,2022,05:00:00,5,55,2022_55,303,-5,1,0,0,Winter,night,9.7,Flood,1.8,338423
5,24/02/2022,24/02/2022 06:00,24,2,2022,06:00:00,6,55,2022_55,303,-4,2,0,0,Winter,night,9.7,Flood,1.8,328035
5,24/02/2022,24/02/2022 07:00,24,2,2022,07:00:00,7,55,2022_55,303,-3,3,0,0,Winter,morning,9.7,Flood,1.8,358106
5,24/02/2022,24/02/2022 08:00,24,2,2022,08:00:00,8,55,2022_55,303,-2,4,0,0,Winter,morning,9.75,Flood,1.8,302747
5,24/02/2022,24/02/2022 09:00,24,2,2022,09:00:00,9,55,2022_55,303,-1,5,0,0,Winter,day,9.7,Flood,1.8,311668
5,24/02/2022,24/02/2022 10:00,24,2,2022,10:00:00,10,55,2022_55,303,0,6,0,0,Winter,day,9.75,HW,1.8,303371
5,24/02/2022,24/02/2022 11:00,24,2,2022,11:00:00,11,55,2022_55,303,1,-5,0,0,Winter,day,9.7,Ebb,1.8,293659
5,24/02/2022,24/02/2022 12:00,24,2,2022,12:00:00,12,55,2022_55,303,2,-4,0,0,Winter,day,9.75,Ebb,1.8,262283
5,24/02/2022,24/02/2022 13:00,24,2,2022,13:00:00,13,55,2022_55,303,3,-3,0,0,Winter,day,9.7,Ebb,1.8,370549
5,24/02/2022,24/02/2022 14:00,24,2,2022,14:00:00,14,55,2022_55,303,4,-2,0,0,Winter,day,9.7,Ebb,1.8,387597
5,24/02/2022,24/02/2022 15:00,24,2,2022,15:00:00,15,55,2022_55,303,5,-1,0,0,Winter,day,9.75,Ebb,1.8,258408
5,24/02/2022,24/02/2022 16:00,24,2,2022,16:00:00,16,55,2022_55,303,6,0,0,0,Winter,day,9.7,LW,1.8,333891
5,24/02/2022,24/02/2022 17:00,24,2,2022,17:00:00,17,55,2022_55,303,-5,1,0,0,Winter,day,9.65,Flood,1.8,308595
5,24/02/2022,24/02/2022 18:00,24,2,2022,18:00:00,18,55,2022_55,303,-4,2,0,0,Winter,evening,9.65,Flood,1.8,331962
5,24/02/2022,24/02/2022 19:00,24,2,2022,19:00:00,19,55,2022_55,303,-3,3,0,0,Winter,night,9.6,Flood,1.8,332122
5,24/02/2022,24/02/2022 20:00,24,2,2022,20:00:00,20,55,2022_55,303,-2,4,0,0,Winter,night,9.65,Flood,1.8,346620
5,24/02/2022,24/02/2022 21:00,24,2,2022,21:00:00,21,55,2022_55,303,-1,5,0,0,Winter,night,9.65,Flood,1.8,331922
5,24/02/2022,24/02/2022 22:00,24,2,2022,22:00:00,22,55,2022_55,303,0,6,0,0,Winter,night,9.65,HW,1.8,300630
5,24/02/2022,24/02/2022 23:00,24,2,2022,23:00:00,23,55,2022_55,304,1,-6,0,0,Winter,night,9.65,HW,1.8,295912
5,25/02/2022,25/02/2022 00:00,25,2,2022,00:00:00,0,56,2022_56,304,2,-5,0,0,Winter,night,9.65,Ebb,1.5,426124
5,25/02/2022,25/02/2022 01:00,25,2,2022,01:00:00,1,56,2022_56,304,3,-4,1,1,Winter,night,9.65,Ebb,1.5,361823
5,25/02/2022,25/02/2022 02:00,25,2,2022,02:00:00,2,56,2022_56,304,4,-3,0,0,Winter,night,9.7,Ebb,1.5,350257
5,25/02/2022,25/02/2022 03:00,25,2,2022,03:00:00,3,56,2022_56,304,5,-2,0,0,Winter,night,9.75,Ebb,1.5,281315
5,25/02/2022,25/02/2022 04:00,25,2,2022,04:00:00,4,56,2022_56,304,6,-1,1,1,Winter,night,9.75,Ebb,1.5,360716
5,25/02/2022,25/02/2022 05:00,25,2,2022,05:00:00,5,56,2022_56,304,-6,0,0,0,Winter,night,9.75,LW,1.5,284598
5,25/02/2022,25/02/2022 06:00,25,2,2022,06:00:00,6,56,2022_56,304,-5,1,2,1,Winter,night,9.7,Flood,1.5,352983
5,25/02/2022,25/02/2022 07:00,25,2,2022,07:00:00,7,56,2022_56,304,-4,2,2,1,Winter,morning,9.65,Flood,1.5,305050
5,25/02/2022,25/02/2022 08:00,25,2,2022,08:00:00,8,56,2022_56,304,-3,3,0,0,Winter,morning,9.6,Flood,1.5,223953
5,25/02/2022,25/02/2022 09:00,25,2,2022,09:00:00,9,56,2022_56,304,-2,4,0,0,Winter,day,9.65,Flood,1.5,223670
5,25/02/2022,25/02/2022 10:00,25,2,2022,10:00:00,10,56,2022_56,304,-1,5,1,1,Winter,day,9.65,Flood,1.5,128014
5,25/02/2022,25/02/2022 11:00,25,2,2022,11:00:00,11,56,2022_56,304,0,6,1,1,Winter,day,9.65,HW,1.5,109672
5,25/02/2022,25/02/2022 12:00,25,2,2022,12:00:00,12,56,2022_56,304,1,-5,0,0,Winter,day,9.7,Ebb,1.5,76709
5,25/02/2022,25/02/2022 13:00,25,2,2022,13:00:00,13,56,2022_56,304,2,-4,0,0,Winter,day,9.65,Ebb,1.5,61642
5,25/02/2022,25/02/2022 14:00,25,2,2022,14:00:00,14,56,2022_56,304,3,-3,0,0,Winter,day,9.75,Ebb,1.5,131056
5,25/02/2022,25/02/2022 15:00,25,2,2022,15:00:00,15,56,2022_56,304,4,-2,0,0,Winter,day,9.75,Ebb,1.5,84575
5,25/02/2022,25/02/2022 16:00,25,2,2022,16:00:00,16,56,2022_56,304,5,-1,0,0,Winter,day,9.75,Ebb,1.5,38837
5,25/02/2022,25/02/2022 17:00,25,2,2022,17:00:00,17,56,2022_56,304,6,0,2,1,Winter,day,9.75,LW,1.5,27552
5,25/02/2022,25/02/2022 18:00,25,2,2022,18:00:00,18,56,2022_56,304,-6,1,1,1,Winter,evening,9.75,Flood,1.5,26878
5,25/02/2022,25/02/2022 19:00,25,2,2022,19:00:00,19,56,2022_56,304,-5,2,4,1,Winter,night,9.7,Flood,1.5,27693
5,25/02/2022,25/02/2022 20:00,25,2,2022,20:00:00,20,56,2022_56,304,-4,3,0,0,Winter,night,9.7,Flood,1.5,26866
5,25/02/2022,25/02/2022 21:00,25,2,2022,21:00:00,21,56,2022_56,304,-3,4,1,1,Winter,night,9.7,Flood,1.5,33136
5,25/02/2022,25/02/2022 22:00,25,2,2022,22:00:00,22,56,2022_56,304,-2,5,10,1,Winter,night,9.65,Flood,1.5,28505
5,25/02/2022,25/02/2022 23:00,25,2,2022,23:00:00,23,56,2022_56,305,-1,6,1,1,Winter,night,9.75,HW,1.5,27896
5,26/02/2022,26/02/2022 00:00,26,2,2022,00:00:00,0,57,2022_57,305,0,-6,0,0,Winter,night,9.75,HW,1.5,25127
5,26/02/2022,26/02/2022 01:00,26,2,2022,01:00:00,1,57,2022_57,305,1,-5,1,1,Winter,night,9.7,Ebb,1.5,25439
5,26/02/2022,26/02/2022 02:00,26,2,2022,02:00:00,2,57,2022_57,305,2,-4,0,0,Winter,night,9.75,Ebb,1.5,23278
5,26/02/2022,26/02/2022 03:00,26,2,2022,03:00:00,3,57,2022_57,305,3,-3,0,0,Winter,night,9.75,Ebb,1.5,39785
5,26/02/2022,26/02/2022 04:00,26,2,2022,04:00:00,4,57,2022_57,305,4,-2,0,0,Winter,night,9.8,Ebb,1.5,43481
5,26/02/2022,26/02/2022 05:00,26,2,2022,05:00:00,5,57,2022_57,305,5,-1,0,0,Winter,night,9.8,Ebb,1.5,28852
5,26/02/2022,26/02/2022 06:00,26,2,2022,06:00:00,6,57,2022_57,305,6,0,0,0,Winter,night,9.75,LW,1.5,67855
5,26/02/2022,26/02/2022 07:00,26,2,2022,07:00:00,7,57,2022_57,305,-5,1,2,1,Winter,morning,9.75,Flood,1.5,68583
5,26/02/2022,26/02/2022 08:00,26,2,2022,08:00:00,8,57,2022_57,305,-4,2,3,1,Winter,morning,9.75,Flood,1.5,70274
5,26/02/2022,26/02/2022 09:00,26,2,2022,09:00:00,9,57,2022_57,305,-3,3,0,0,Winter,day,9.7,Flood,1.5,168839
5,26/02/2022,26/02/2022 10:00,26,2,2022,10:00:00,10,57,2022_57,305,-2,4,5,1,Winter,day,9.7,Flood,1.5,334312
5,26/02/2022,26/02/2022 11:00,26,2,2022,11:00:00,11,57,2022_57,305,-1,5,5,1,Winter,day,9.75,Flood,1.5,381293
5,26/02/2022,26/02/2022 12:00,26,2,2022,12:00:00,12,57,2022_57,305,0,6,0,0,Winter,day,9.7,HW,1.5,341515
5,26/02/2022,26/02/2022 13:00,26,2,2022,13:00:00,13,57,2022_57,305,1,-6,3,1,Winter,day,9.7,HW,1.5,377868
5,26/02/2022,26/02/2022 14:00,26,2,2022,14:00:00,14,57,2022_57,305,2,-5,4,1,Winter,day,9.75,Ebb,1.5,381184
5,26/02/2022,26/02/2022 15:00,26,2,2022,15:00:00,15,57,2022_57,305,3,-4,0,0,Winter,day,9.75,Ebb,1.5,304565
5,26/02/2022,26/02/2022 16:00,26,2,2022,16:00:00,16,57,2022_57,305,4,-3,1,1,Winter,day,9.8,Ebb,1.5,319851
5,26/02/2022,26/02/2022 17:00,26,2,2022,17:00:00,17,57,2022_57,305,5,-2,2,1,Winter,day,9.75,Ebb,1.5,290183
5,26/02/2022,26/02/2022 18:00,26,2,2022,18:00:00,18,57,2022_57,305,6,-1,0,0,Winter,evening,9.75,Ebb,1.5,287583
5,26/02/2022,26/02/2022 19:00,26,2,2022,19:00:00,19,57,2022_57,305,-6,0,2,1,Winter,night,9.75,LW,1.5,378477
5,26/02/2022,26/02/2022 20:00,26,2,2022,20:00:00,20,57,2022_57,305,-5,1,0,0,Winter,night,9.75,Flood,1.5,285569
5,26/02/2022,26/02/2022 21:00,26,2,2022,21:00:00,21,57,2022_57,305,-4,2,0,0,Winter,night,9.75,Flood,1.5,333501
5,26/02/2022,26/02/2022 22:00,26,2,2022,22:00:00,22,57,2022_57,305,-3,3,0,0,Winter,night,9.8,Flood,1.5,316002
5,26/02/2022,26/02/2022 23:00,26,2,2022,23:00:00,23,57,2022_57,306,-2,4,2,1,Winter,night,9.75,Flood,1.5,342161
5,27/02/2022,27/02/2022 00:00,27,2,2022,00:00:00,0,58,2022_58,306,-1,5,3,1,Winter,night,9.75,Flood,1.7,253108
5,27/02/2022,27/02/2022 01:00,27,2,2022,01:00:00,1,58,2022_58,306,0,6,0,0,Winter,night,9.75,HW,1.7,317305
5,27/02/2022,27/02/2022 02:00,27,2,2022,02:00:00,2,58,2022_58,306,1,-6,1,1,Winter,night,9.85,HW,1.7,308410
5,27/02/2022,27/02/2022 03:00,27,2,2022,03:00:00,3,58,2022_58,306,2,-5,0,0,Winter,night,9.8,Ebb,1.7,231500
5,27/02/2022,27/02/2022 04:00,27,2,2022,04:00:00,4,58,2022_58,306,3,-4,0,0,Winter,night,9.8,Ebb,1.7,285463
5,27/02/2022,27/02/2022 05:00,27,2,2022,05:00:00,5,58,2022_58,306,4,-3,0,0,Winter,night,9.8,Ebb,1.7,269995
5,27/02/2022,27/02/2022 06:00,27,2,2022,06:00:00,6,58,2022_58,306,5,-2,1,1,Winter,night,9.8,Ebb,1.7,176667
5,27/02/2022,27/02/2022 07:00,27,2,2022,07:00:00,7,58,2022_58,306,6,-1,0,0,Winter,morning,9.8,Ebb,1.7,242448
5,27/02/2022,27/02/2022 08:00,27,2,2022,08:00:00,8,58,2022_58,306,-6,0,0,0,Winter,morning,9.8,LW,1.7,321628
5,27/02/2022,27/02/2022 09:00,27,2,2022,09:00:00,9,58,2022_58,306,-5,1,0,0,Winter,day,9.75,Flood,1.7,346063
5,27/02/2022,27/02/2022 10:00,27,2,2022,10:00:00,10,58,2022_58,306,-4,2,0,0,Winter,day,9.75,Flood,1.7,301037
5,27/02/2022,27/02/2022 11:00,27,2,2022,11:00:00,11,58,2022_58,306,-3,3,0,0,Winter,day,9.75,Flood,1.7,293140
5,27/02/2022,27/02/2022 12:00,27,2,2022,12:00:00,12,58,2022_58,306,-2,4,0,0,Winter,day,9.8,Flood,1.7,289672
5,27/02/2022,27/02/2022 13:00,27,2,2022,13:00:00,13,58,2022_58,306,-1,5,0,0,Winter,day,9.75,Flood,1.7,256794
5,27/02/2022,27/02/2022 14:00,27,2,2022,14:00:00,14,58,2022_58,306,0,6,0,0,Winter,day,9.75,HW,1.7,171049
5,27/02/2022,27/02/2022 15:00,27,2,2022,15:00:00,15,58,2022_58,306,1,-5,2,1,Winter,day,9.8,Ebb,1.7,198230
5,27/02/2022,27/02/2022 16:00,27,2,2022,16:00:00,16,58,2022_58,306,2,-4,0,0,Winter,day,9.8,Ebb,1.7,89254
5,27/02/2022,27/02/2022 17:00,27,2,2022,17:00:00,17,58,2022_58,306,3,-3,0,0,Winter,day,9.8,Ebb,1.7,100641
5,27/02/2022,27/02/2022 18:00,27,2,2022,18:00:00,18,58,2022_58,306,4,-2,0,0,Winter,evening,9.8,Ebb,1.7,82785
5,27/02/2022,27/02/2022 19:00,27,2,2022,19:00:00,19,58,2022_58,306,5,-1,0,0,Winter,night,9.85,Ebb,1.7,44097
5,27/02/2022,27/02/2022 20:00,27,2,2022,20:00:00,20,58,2022_58,306,6,0,0,0,Winter,night,9.85,LW,1.7,40404
5,27/02/2022,27/02/2022 21:00,27,2,2022,21:00:00,21,58,2022_58,306,-6,1,1,1,Winter,night,9.75,Flood,1.7,26979
5,27/02/2022,27/02/2022 22:00,27,2,2022,22:00:00,22,58,2022_58,306,-5,2,0,0,Winter,night,9.8,Flood,1.7,45030
5,27/02/2022,27/02/2022 23:00,27,2,2022,23:00:00,23,58,2022_58,307,-4,3,0,0,Winter,night,9.85,Flood,1.7,68344
5,28/02/2022,28/02/2022 00:00,28,2,2022,00:00:00,0,59,2022_59,307,-3,4,1,1,Winter,night,9.8,Flood,2.2,94771
5,28/02/2022,28/02/2022 01:00,28,2,2022,01:00:00,1,59,2022_59,307,-2,5,0,0,Winter,night,9.8,Flood,2.2,132387
5,28/02/2022,28/02/2022 02:00,28,2,2022,02:00:00,2,59,2022_59,307,-1,6,2,1,Winter,night,9.75,HW,2.2,56725
5,28/02/2022,28/02/2022 03:00,28,2,2022,03:00:00,3,59,2022_59,307,0,-6,2,1,Winter,night,9.8,HW,2.2,122674
5,28/02/2022,28/02/2022 04:00,28,2,2022,04:00:00,4,59,2022_59,307,1,-5,0,0,Winter,night,9.8,Ebb,2.2,178326
5,28/02/2022,28/02/2022 05:00,28,2,2022,05:00:00,5,59,2022_59,307,2,-4,0,0,Winter,night,9.85,Ebb,2.2,370184
5,28/02/2022,28/02/2022 06:00,28,2,2022,06:00:00,6,59,2022_59,307,3,-3,0,0,Winter,night,9.85,Ebb,2.2,270848
5,28/02/2022,28/02/2022 07:00,28,2,2022,07:00:00,7,59,2022_59,307,4,-2,3,1,Winter,morning,9.85,Ebb,2.2,239324
5,28/02/2022,28/02/2022 08:00,28,2,2022,08:00:00,8,59,2022_59,307,5,-1,5,1,Winter,day,9.8,Ebb,2.2,198584
5,28/02/2022,28/02/2022 09:00,28,2,2022,09:00:00,9,59,2022_59,307,6,0,4,1,Winter,day,9.85,LW,2.2,194615
5,28/02/2022,28/02/2022 10:00,28,2,2022,10:00:00,10,59,2022_59,307,-5,1,7,1,Winter,day,9.85,Flood,2.2,224989
5,28/02/2022,28/02/2022 11:00,28,2,2022,11:00:00,11,59,2022_59,307,-4,2,0,0,Winter,day,9.8,Flood,2.2,269581
5,28/02/2022,28/02/2022 12:00,28,2,2022,12:00:00,12,59,2022_59,307,-3,3,2,1,Winter,day,9.8,Flood,2.2,306277
5,28/02/2022,28/02/2022 13:00,28,2,2022,13:00:00,13,59,2022_59,307,-2,4,0,0,Winter,day,9.85,Flood,2.2,398938
5,28/02/2022,28/02/2022 14:00,28,2,2022,14:00:00,14,59,2022_59,307,-1,5,0,0,Winter,day,9.8,Flood,2.2,295490
5,28/02/2022,28/02/2022 15:00,28,2,2022,15:00:00,15,59,2022_59,307,0,6,0,0,Winter,day,9.8,HW,2.2,400832
5,28/02/2022,28/02/2022 16:00,28,2,2022,16:00:00,16,59,2022_59,307,1,-5,0,0,Winter,day,9.8,Ebb,2.2,335080
5,28/02/2022,28/02/2022 17:00,28,2,2022,17:00:00,17,59,2022_59,307,2,-4,0,0,Winter,day,9.8,Ebb,2.2,332699
5,28/02/2022,28/02/2022 18:00,28,2,2022,18:00:00,18,59,2022_59,307,3,-3,0,0,Winter,evening,9.85,Ebb,2.2,314622
5,28/02/2022,28/02/2022 19:00,28,2,2022,19:00:00,19,59,2022_59,307,4,-2,0,0,Winter,night,9.8,Ebb,2.2,276059
5,28/02/2022,28/02/2022 20:00,28,2,2022,20:00:00,20,59,2022_59,307,5,-1,0,0,Winter,night,9.85,Ebb,2.2,213167
5,28/02/2022,28/02/2022 21:00,28,2,2022,21:00:00,21,59,2022_59,307,6,0,0,0,Winter,night,9.8,LW,2.2,126837
5,28/02/2022,28/02/2022 22:00,28,2,2022,22:00:00,22,59,2022_59,307,-6,1,0,0,Winter,night,9.85,Flood,2.2,199646
5,28/02/2022,28/02/2022 23:00,28,2,2022,23:00:00,23,59,2022_59,308,-5,2,0,0,Winter,night,9.8,Flood,2.2,141809
5,01/03/2022,01/03/2022 00:00,1,3,2022,00:00:00,0,60,2022_60,308,-4,3,0,0,Spring,night,9.8,Flood,2.7,109561
5,01/03/2022,01/03/2022 01:00,1,3,2022,01:00:00,1,60,2022_60,308,-3,4,0,0,Spring,night,9.8,Flood,2.7,129656
5,01/03/2022,01/03/2022 02:00,1,3,2022,02:00:00,2,60,2022_60,308,-2,5,0,0,Spring,night,9.8,Flood,2.7,56969
5,01/03/2022,01/03/2022 03:00,1,3,2022,03:00:00,3,60,2022_60,308,-1,6,0,0,Spring,night,9.8,HW,2.7,27155
5,01/03/2022,01/03/2022 04:00,1,3,2022,04:00:00,4,60,2022_60,308,0,-6,0,0,Spring,night,9.8,HW,2.7,45106
5,01/03/2022,01/03/2022 05:00,1,3,2022,05:00:00,5,60,2022_60,308,1,-5,11,1,Spring,night,9.8,Ebb,2.7,28145
5,01/03/2022,01/03/2022 06:00,1,3,2022,06:00:00,6,60,2022_60,308,2,-4,1,1,Spring,night,9.8,Ebb,2.7,135507
5,01/03/2022,01/03/2022 07:00,1,3,2022,07:00:00,7,60,2022_60,308,3,-3,0,0,Spring,morning,9.8,Ebb,2.7,82307
5,01/03/2022,01/03/2022 08:00,1,3,2022,08:00:00,8,60,2022_60,308,4,-2,4,1,Spring,day,9.8,Ebb,2.7,54446
5,01/03/2022,01/03/2022 09:00,1,3,2022,09:00:00,9,60,2022_60,308,5,-1,0,0,Spring,day,9.8,Ebb,2.7,35222
5,01/03/2022,01/03/2022 10:00,1,3,2022,10:00:00,10,60,2022_60,308,6,0,3,1,Spring,day,9.8,LW,2.7,38206
5,01/03/2022,01/03/2022 11:00,1,3,2022,11:00:00,11,60,2022_60,308,-5,1,7,1,Spring,day,9.85,Flood,2.7,67512
5,01/03/2022,01/03/2022 12:00,1,3,2022,12:00:00,12,60,2022_60,308,-4,2,0,0,Spring,day,9.85,Flood,2.7,28729
5,01/03/2022,01/03/2022 13:00,1,3,2022,13:00:00,13,60,2022_60,308,-3,3,2,1,Spring,day,9.85,Flood,2.7,23243
5,01/03/2022,01/03/2022 14:00,1,3,2022,14:00:00,14,60,2022_60,308,-2,4,0,0,Spring,day,9.75,Flood,2.7,21995
5,01/03/2022,01/03/2022 15:00,1,3,2022,15:00:00,15,60,2022_60,308,-1,5,0,0,Spring,day,9.8,Flood,2.7,21645
5,01/03/2022,01/03/2022 16:00,1,3,2022,16:00:00,16,60,2022_60,308,0,6,0,0,Spring,day,9.8,HW,2.7,22316
5,01/03/2022,01/03/2022 17:00,1,3,2022,17:00:00,17,60,2022_60,308,1,-5,0,0,Spring,day,9.8,Ebb,2.7,24322
5,01/03/2022,01/03/2022 18:00,1,3,2022,18:00:00,18,60,2022_60,308,2,-4,0,0,Spring,evening,9.8,Ebb,2.7,27340
5,01/03/2022,01/03/2022 19:00,1,3,2022,19:00:00,19,60,2022_60,308,3,-3,3,1,Spring,night,9.85,Ebb,2.7,30592
5,01/03/2022,01/03/2022 20:00,1,3,2022,20:00:00,20,60,2022_60,308,4,-2,0,0,Spring,night,9.8,Ebb,2.7,31570
5,01/03/2022,01/03/2022 21:00,1,3,2022,21:00:00,21,60,2022_60,308,5,-1,0,0,Spring,night,9.8,Ebb,2.7,33220
5,01/03/2022,01/03/2022 22:00,1,3,2022,22:00:00,22,60,2022_60,308,6,0,15,1,Spring,night,9.8,LW,2.7,38281
5,01/03/2022,01/03/2022 23:00,1,3,2022,23:00:00,23,60,2022_60,309,-5,1,20,1,Spring,night,9.85,Flood,2.7,64199
5,02/03/2022,02/03/2022 00:00,2,3,2022,00:00:00,0,61,2022_61,309,-4,2,0,0,Spring,night,9.8,Flood,3.2,113420
5,02/03/2022,02/03/2022 01:00,2,3,2022,01:00:00,1,61,2022_61,309,-3,3,0,0,Spring,night,9.8,Flood,3.2,59627
5,02/03/2022,02/03/2022 02:00,2,3,2022,02:00:00,2,61,2022_61,309,-2,4,0,0,Spring,night,9.8,Flood,3.2,28934
5,02/03/2022,02/03/2022 03:00,2,3,2022,03:00:00,3,61,2022_61,309,-1,5,0,0,Spring,night,9.8,Flood,3.2,28186
5,02/03/2022,02/03/2022 04:00,2,3,2022,04:00:00,4,61,2022_61,309,0,6,4,1,Spring,night,9.8,HW,3.2,70766
5,02/03/2022,02/03/2022 05:00,2,3,2022,05:00:00,5,61,2022_61,309,1,-6,0,0,Spring,night,9.75,HW,3.2,37180
5,02/03/2022,02/03/2022 06:00,2,3,2022,06:00:00,6,61,2022_61,309,2,-5,0,0,Spring,night,9.8,Ebb,3.2,80021
5,02/03/2022,02/03/2022 07:00,2,3,2022,07:00:00,7,61,2022_61,309,3,-4,8,1,Spring,morning,9.8,Ebb,3.2,164433
5,02/03/2022,02/03/2022 08:00,2,3,2022,08:00:00,8,61,2022_61,309,4,-3,0,0,Spring,day,9.8,Ebb,3.2,134083
5,02/03/2022,02/03/2022 09:00,2,3,2022,09:00:00,9,61,2022_61,309,5,-2,0,0,Spring,day,9.8,Ebb,3.2,33899
5,02/03/2022,02/03/2022 10:00,2,3,2022,10:00:00,10,61,2022_61,309,6,-1,3,1,Spring,day,9.8,Ebb,3.2,42855
5,02/03/2022,02/03/2022 11:00,2,3,2022,11:00:00,11,61,2022_61,309,-6,0,0,0,Spring,day,9.8,LW,3.2,31797
5,02/03/2022,02/03/2022 12:00,2,3,2022,12:00:00,12,61,2022_61,309,-5,1,0,0,Spring,day,9.8,Flood,3.2,24793
5,02/03/2022,02/03/2022 13:00,2,3,2022,13:00:00,13,61,2022_61,309,-4,2,0,0,Spring,day,9.8,Flood,3.2,25140
5,02/03/2022,02/03/2022 14:00,2,3,2022,14:00:00,14,61,2022_61,309,-3,3,0,0,Spring,day,9.8,Flood,3.2,27902
5,02/03/2022,02/03/2022 15:00,2,3,2022,15:00:00,15,61,2022_61,309,-2,4,3,1,Spring,day,9.8,Flood,3.2,25846
5,02/03/2022,02/03/2022 16:00,2,3,2022,16:00:00,16,61,2022_61,309,-1,5,0,0,Spring,day,9.8,Flood,3.2,23311
5,02/03/2022,02/03/2022 17:00,2,3,2022,17:00:00,17,61,2022_61,309,0,6,0,0,Spring,day,9.8,HW,3.2,24385
5,02/03/2022,02/03/2022 18:00,2,3,2022,18:00:00,18,61,2022_61,309,1,-5,0,0,Spring,evening,9.75,Ebb,3.2,29074
5,02/03/2022,02/03/2022 19:00,2,3,2022,19:00:00,19,61,2022_61,309,2,-4,0,0,Spring,night,9.8,Ebb,3.2,34500
5,02/03/2022,02/03/2022 20:00,2,3,2022,20:00:00,20,61,2022_61,309,3,-3,0,0,Spring,night,9.8,Ebb,3.2,34249
5,02/03/2022,02/03/2022 21:00,2,3,2022,21:00:00,21,61,2022_61,309,4,-2,0,0,Spring,night,9.85,Ebb,3.2,35320
5,02/03/2022,02/03/2022 22:00,2,3,2022,22:00:00,22,61,2022_61,309,5,-1,1,1,Spring,night,9.85,Ebb,3.2,35528
5,02/03/2022,02/03/2022 23:00,2,3,2022,23:00:00,23,61,2022_61,310,6,0,0,0,Spring,night,9.8,LW,3.2,34710
5,03/03/2022,03/03/2022 00:00,3,3,2022,00:00:00,0,62,2022_62,310,-5,1,2,1,Spring,night,9.8,Flood,3.4,30672
5,03/03/2022,03/03/2022 01:00,3,3,2022,01:00:00,1,62,2022_62,310,-4,2,0,0,Spring,night,9.85,Flood,3.4,31815
5,03/03/2022,03/03/2022 02:00,3,3,2022,02:00:00,2,62,2022_62,310,-3,3,0,0,Spring,night,9.75,Flood,3.4,30593
5,03/03/2022,03/03/2022 03:00,3,3,2022,03:00:00,3,62,2022_62,310,-2,4,0,0,Spring,night,9.8,Flood,3.4,29746
5,03/03/2022,03/03/2022 04:00,3,3,2022,04:00:00,4,62,2022_62,310,-1,5,0,0,Spring,night,9.75,Flood,3.4,29433
5,03/03/2022,03/03/2022 05:00,3,3,2022,05:00:00,5,62,2022_62,310,0,6,5,1,Spring,night,9.85,HW,3.4,26965
5,03/03/2022,03/03/2022 06:00,3,3,2022,06:00:00,6,62,2022_62,310,1,-5,3,1,Spring,night,9.75,Ebb,3.4,28429
5,03/03/2022,03/03/2022 07:00,3,3,2022,07:00:00,7,62,2022_62,310,2,-4,0,0,Spring,morning,9.75,Ebb,3.4,117297
5,03/03/2022,03/03/2022 08:00,3,3,2022,08:00:00,8,62,2022_62,310,3,-3,46,1,Spring,day,9.75,Ebb,3.4,156789
5,03/03/2022,03/03/2022 09:00,3,3,2022,09:00:00,9,62,2022_62,310,4,-2,38,1,Spring,day,9.75,Ebb,3.4,59180
5,03/03/2022,03/03/2022 10:00,3,3,2022,10:00:00,10,62,2022_62,310,5,-1,19,1,Spring,day,9.75,Ebb,3.4,62723
5,03/03/2022,03/03/2022 11:00,3,3,2022,11:00:00,11,62,2022_62,310,6,0,27,1,Spring,day,9.85,LW,3.4,61378
5,03/03/2022,03/03/2022 12:00,3,3,2022,12:00:00,12,62,2022_62,310,-5,1,5,1,Spring,day,9.8,Flood,3.4,46886
5,03/03/2022,03/03/2022 13:00,3,3,2022,13:00:00,13,62,2022_62,310,-4,2,2,1,Spring,day,9.8,Flood,3.4,159401
5,03/03/2022,03/03/2022 14:00,3,3,2022,14:00:00,14,62,2022_62,310,-3,3,2,1,Spring,day,9.8,Flood,3.4,301340
5,03/03/2022,03/03/2022 15:00,3,3,2022,15:00:00,15,62,2022_62,310,-2,4,1,1,Spring,day,9.8,Flood,3.4,282455
5,03/03/2022,03/03/2022 16:00,3,3,2022,16:00:00,16,62,2022_62,310,-1,5,4,1,Spring,day,9.8,Flood,3.4,227620
5,03/03/2022,03/03/2022 17:00,3,3,2022,17:00:00,17,62,2022_62,310,0,6,2,1,Spring,day,9.8,HW,3.4,203876
5,03/03/2022,03/03/2022 18:00,3,3,2022,18:00:00,18,62,2022_62,310,1,-6,0,0,Spring,evening,9.8,HW,3.4,221355
